dates,details,scores,reviews
 12/12/2011 , castle61 |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Be very careful taking Vit.D supplement.  It was found that while my Vit.D levels were increasing so were my CALCIUM levels.  Have been advised by my doctor to take 1 Vit.D every other day but feeling so bad I am not sure of what to do now.
 12/7/2011 , Zoe |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Vitmin d deficient...as per my medical doctor. Take 5000.. headache first couple a days but doing well since then. On it for two weeks...body aches simmer down and food cravings less. 
 11/25/2011 , brandwyn |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Unable to be in the sun or under a lamp due to heat intolerance, Vit D3 has become essential to stabilizing moods, improving my immune system, and it helps retain bone density (especially for those using steroids.) I was prescribed 5000 i.u./day, but was still deficient, and recently increased to 10,000.... am checking into limits. "
 11/25/2011 , Selfdiagnose |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I live in sunny SoCal so the sun or my body's processing of vit D wasn't doing such a good job. For approximately 2 years I had been experiencing general body aches and pains.  It got to the point where I could barely walk at night due to excrutiating pain in both feet upon getting out of bed to use the bathroom. My doctor took blood tests (but not for vit D), sent me to a rheumatologist.  Nothing.  Finally, I did my own internet research and requested a vit D blood test.  Well what do you...I w,as very deficient in vit D.  Also, around the time of this discovery, I started having unusual pains (very painful) in my shoulder area.  X-rays showed calcium deposits in the tissues.  Without the vit D to help absorb the calcium, my body didn't know what to do with the calcium.  Needless to say I suffered unnecessarily for approx 2 years. I don't understand why neither my doctor nor the rheumatologist didn't suspect that I may have been deficient in vit. D.  I started taking 2000-4000 units of vit D3 daily, and within one week, the pain in my feet all but disappeared.  I am a skeptic so I know that it was not any kind of placebo effect but that the vit D was doing its job."
 11/22/2011 ,  Age: 75 or over |   On supplement for 6 months to less than 1 year |   ," Condition: Bone loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had been taking 300 IU Vitamin D, and started getting heart palpations. I had no reason to suspect The vitamin D but went back to 1000IU daily in my calcium. I still don't know it it was the D causing it, but they have gone away now.????"
 11/17/2011 ,  Age: 75 or over |   On supplement for 5 to less than 10 years |   ," Condition: Osteoporosis , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",A day or two after I take my Vitamin D pill (50000 units) I get very dizzy.
 11/16/2011 , Sue from Mississippi |    On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had low vitamin D levels and low cortisol levels (low vit d causes low cortisol levels).  I was so fatigued and I hurt all over to the bone many days.  Ater just 2-3 weeks of taking 50,000 IUs of vit D active form my bones and joints stopped hurting.  I can't tell you how much better I feel and I also stopped having headaches.  After 6 weeks my weakness has begun to subside and I feel like I can finally start and exercise program.  I could not walk long distances for even 5 minutes before and ,I could not carry heavy things. I had no stamina. I can finally carry my heavy school books to my car again and walk all the way to the parking garage 5 minutes away without stopping to rest after 8 weeks.  I am to see the doctor again to recheck levels next week and to begin on the smaller doses of D3 (cholecalciferol). I am so thankful for Vitamin D 3.   "
 11/3/2011 , sannaricano |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Vitamin D deficiency, both my husband & I. I have lots of health issues that this could help with. Some are talking about taking 5000 wanted to see if there are side effects at high dosages. "
 10/31/2011 , sam |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking vit D when I heard about a study being done for MS. I started out taking 800iu. Over time I have increased this to 5000iu.  I use to have MS symptoms at least once a month.  Now my symptoms are so mild I rarely notice them at all.  This has made a world of difference in my life and made it possible to have a life.  I take nothing else for my MS besides the vit D. Before vit D, I had days when I didn't know my name and other days when I couldn't get out of bed because I was dizzy,. Since taking it I know my name everyday and the only time I am in bed is to sleep."
 10/16/2011 ,  Age: 65-74 |   On supplement for 1 to less than 2 years |   ," Condition: Fall prevention , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",skin rash
 10/15/2011 , Nellie CA |  Age: 75 or over |   On supplement for 1 to less than 2 years |   ," Condition: Bone loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My ""D"" level was 13 and doctor put me on 50,000 IU once a week for 12 weeks. I was also taking 1000 IU a day. Over the last two years I have been taking 20,000 IU a day and my ""D"" level was too much. 87, The side affects were muscle cramps in my legs, tired, affected my hip, pain and sore. Off the ""D"" for two days and symptions are leaving. No muscle spasms in legs. Doing more test! My well being is much better with taking ""D"" and my allergies are better. Will have bone density test in January."
 9/1/2011 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Osteoporosis , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was taking Actonel 2 years for my Osteoporosis and had to stop due to all the side effects.  I ended up with severe TMJ as a result of the Actonel. I am taking a RX 50,000 UNT 2 times a week and have not experience any side effects.  I take the Vit in the AM with food on Wed and Sat.  I will be getting my levels checked in November.  So far I cannot complain about anything.  I only hope that my bone scan next year shows improvement.  I will take a Vit any day over drugs.  If you are taking Bon,iva, Actonel or Fosimax....talk to your doctor...there will be alot of law suits in our near future for that drug.  Have you noticed you don't see the Sally Fields commercial anymore on TV.  "
 8/29/2011 , smiles |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Started with daily 5000iu D3 and now taking at least 2000-3000iu D3 somthings working I have been taking for at least a year now.MS society has finding in studies that there may be some connection to more Vit D and they have been approved for additional studies for future.
 8/28/2011 , roul66 |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition:  , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/27/2011 , Fizz |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Osteoporosis , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/23/2011 ,  Age: 55-64 |     ," Condition: Osteoporosis , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Oct 2009 - vit d at 23.6  2000 daily - cheep walmart brand - was afrad to take the 3-4000 recommended - spouse is very fearful I will overdose. Oct 2010 vit d at 25.  Not big sun person - burning - think I can do 3-4 min a day - 6-11 Bone scan close to osteoporosis - got 2500 vit d3 at health food store they said vit d2 is vegitarian - chiropractor recommended 4k daily for 3 months - will see what happens
 7/20/2011 , ms666 |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",did not notice any real benefit.
 7/16/2011 , Sandy |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Just wondering - is there such a thing as too much Vitamin D  ?    It so could it help, say, cancer continue to multipy ?"
 7/16/2011 ,  Age: 65-74 |     ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","only 70 which was too young to feel that d--ed bad. started with 400 iu , then increased to 2000 iu daily. also have low meat diet. have lost 15-20 lbs in less than three months muscle strength is coming back gradually."
 7/12/2011 , doris mason |  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Osteoporosis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Prescribed by my Dr....I am taking 50,000 mg weekly....1 weekly"
 6/15/2011 , cagranny |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 6/14/2011 , Jackie |  Age: 35-44 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Unsure what to do? Diagnosed as having hypothyroidism about 1 yr ago. Taking synthroid. Feeling so tired and muscles fatigue and ache so easily. Just found out my Vit D level is 10(range 30-50) TSH alittle off too. Dr is increasing synthroid but wants me to take 50000u of Vit D 2x a week for 12 weeks. After reading other peoples posts, I am really concerned about all the side effects :(  I don't want to feel worse. Afraid of all the GI symptoms. I pick up my Rx tomorrow. Anyone have any suggesti,ons of what to eat or if you needed to take medication to help with symptoms? Thanks   Unable to rate since I haven't started it yet. Just looking for other people with experience."
 6/13/2011 , orphantrainlady |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Bone loss , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Following a bone density test, doctor started me on D3 1000 IU twice a day. Diverticulosis is worse; neck pain and leg cramps worse; some involuntary movement in my left arm and other noticeable symptoms. Extreme urgency to urinate with little or no results. BM pale, almost white. I take a multi-vitamin and feel I may be getting too much D3. Another check-up scheduled in 3 months. My sleep pattern is completely off track. Am having toruble sleeping at night but fall asleep almost every time I si,t still for more than 10 minutes. Something is definitely out of ""norm."""
 6/6/2011 , caintwayt |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Still studying my personal experiences with vit D. My level stays low all the time because I don't get much sun and other healh factors that takes a toll on my immune system, but my overall physical health is better when I take a vit D. supplement. I have noticed fatigue is lessened, cholesterol is better, even thou I take simvastatin it doesn't work as well unless my vit. D level is nl. I have a lot of hair loss due to multiple meds and vit. D is seeming to slow down the falling out of my folli,cles so far. so I'm sticking to it. I take otc Nature Made vitamin D3 1000IU. and I started off with 3000IU per day because I was so low, I am high on OH vit. D level now so I am taking just one 1000IU pill dosage per day."
 5/26/2011 , AT-9ng |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","(PRE-TREATMENT POST) Just had my annual physical exam today.  VIT D deficient: 9 ng/mL (very low!).  Been feeling little depressed lately, little bit more irritable, can't sleep well, and feel muscle and joint pains.  My doctor didn't want to prescribe Vit D2/50,000 IU since I had a kidney stone problem in the past & I'm still under a care of a urologist.  She prescribed Vit D3/2,000 IU daily and sun exposure (good thing we're going to Hawaii in 2 wks).  Thanks for everyone's past reviews.  I'll, update mine when I start taking the supplements.  Hopefully, the treatment will help boost my 9 ng/mL & gives minor to no negative side effects."
 5/25/2011 , Another anonymous poster |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I don't know if it's the Vit D or what, but since taking 1000 iu daily, my knee hurts and yesterday, my hip/leg started aching.  Am currently looking for info on Vit D sensitivity and/or overdose...came to this site first and decided to post.  I heard about Vit D on the Dr. Oz show. I get these pills at Costco, mfg by Nature Made."
 5/23/2011 , daynalink |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","April 4, I had bloodwork for the Vitamin D deficeny and sure enough it was low 14.  Dr put me on 50,000IU a week for 8 weeks.  I was taking it every Tuesday, had to switch to Sundays because of the horrendous side effects.  1 hr after taking it, I feel blah and weak then in the middle of the night I wake up with severe cramping w/urges to go to the bathroom and there's nothing.  The next 24-36 hours are HORRIBLE.  I'll wake up crampy, bloated, gassy, both diahrea and  constipation, severe nausea,, can't sleep and on top of that no energy b/c I feel to weak/blah.  By Wednesday, the side effects have subsided and I'm back to normal, actually feeling great.  My bf and I really, really dread Sunday nights~like he said this morning 1 more pill left and no more!!!!"
 5/21/2011 , Salome |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",just started taking V D
 5/13/2011 , sue_0312 |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have noticed some improvement in my symptoms since I started taking vitamin D. I usually take between 4000-50000 every other day plus the 400 in my daily multivitamin.  I have not had a relapse since August, which for me is a blessing, considering I was having one every 3-4 months. "
 5/1/2011 , Jim |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I recently had blood work and the Dr called me and said my Vitamin D levels was low.  He told be to take an OTC 2000iu each day until my next visit. By day three, I stopped using this supplement.  Bloating, gas, abdominal pain, all affecting sleep patterns.  I think I'll spend more time in the sun! BTW I felt great before my physical."
 4/27/2011 , trj5ar |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Hello all,    After reading all your posts some people need to do a bit more research on Vitamin D dosage. There are 2 types of Vitamin D in the body. Vitamin D2 is created by the body and then gets transformed to Vitamin D3. Thi 50,000 IU of Vitamin D is Vitamin D2. This creates a high level of Vitamin D2 but gets slowly converted to D3. Vitamin D3 is what the body uses and no Doctor would ever give someone 50,000 IU of Vitamin D3. It takes months of a high level of Vitamin D3 intake to create ,toxic levels. So rest assured the 50,000 IU of Vitamin D2 is safe. I am being treated with 50,000 IU because I have had muscle spasm and bone pain for 8 years after I was finally diagnosed with Vitamin D Deficiency (20) I have to take it once a week and have only been doing so for 1 weeek. I did notice some severe muscle twitching, but it was in the areas that I have severe muscle spasm (trigger points). Twitching to me indicates that the D is working because the muscles are reacting to something foreign to them. Also, with any treatment, one should always give the treatment at least a month before discontinuing. We must remember that our bodies are lacking something that it needs and when our bodies get ""used"" to not having this, it will react as if it is a foreign substance and eventually our bodies will get used to the higher amount. I only gave three stars because I have just started the treatement. I will update after the treatment has completed."
 4/20/2011 , Nanny Sanders |  Age: 75 or over |   On supplement for 5 to less than 10 years |   ," Condition: Osteoporosis , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","On my doctor's recommendation, I have taken vitamin D3 (5000 units)for about 5 yrs.  During this time I developed extreme diahrrea every day.  It was so bad I couldn't go out because if diahrrea hit it didn't wait until I could get to the bathroom.  I went to my doctor.  I kept eleminating different vitamins & food but to no avail.  Finally I stopped the vit. D3.  The diahrrea stopped within a week, and has not returned.   "
 4/14/2011 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 4/11/2011 , Cr |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I stopped smoking a year ago & then all the problems started.  1) gout  2)COPD  3)pain & weakness  I had breathing problems, couldn't climb stairs or walk more than 200 m.was on pain killers.  Dr sent me for a stress test & that was normal except I was like a fish out of water by 8 mins.  Then after many weeks I went to see a consultant for my tendonites & she asked if I ever had my vitamin D tested.  So it was done & it was a low 18 nmol or 7 ng.  Dr puts me on 800iu of D3. I ask for more but a,m told that it's the maximum & that's that.I did my google & got some D3 on the Internet. Did my calculations and  I require 7800 iu for 60 days.it's been 10 days & feel 10% better.  Doctors are good but some are old school & don't keep up with new and latest research.shame!  "
 4/9/2011 ,      ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have psoriatic arthritis(started at age 40).  Had psoriasis with it.  I was low in vitamin D.  Began a D suppliment and skin cleared up and arthritis flare-ups are not as bad and are less frequent.
 3/31/2011 , January |  Age: 45-54 |     ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Saw Dr because I was feeling much bone pain,  very weak, no energy, loss of interest in everything because of pain. Blood workup showed no R/A, no lupus, but low Vitamin D -- 22.  Started 1,000/day D.  2 months later, count was at 24.  Started 2,000/day.  2 months later 26.  Then script 50,000/week.  2 months later, some symptoms have lessened, but count at 32.  Dr happy with that ""it's within normal range"", she says.  I say - I want to see it at 65, mid-range.  She seems unconcerned.  In the me,antime, I realize after some research, vitamin d is a fat-soluable vitamin and is best absorbed taken with fat.  So I now take it with a lunch or dinner meal, not with my a.m. toast and fruit.  Told dr about that - ""I don't know that much about vitamins...""  Time for new doctor.  Oh, she says I'm depressed - I tell her yes, this 6 months of non-stop pain is making me so.  No, I do not want to take meds for depression."
 3/21/2011 , d3believer |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","If this info helps anyone,i have been taking 5,000 iu of d3 for over a year,to help pain in my hips,and so far it has been helping."
 3/17/2011 ,  Age: 65-74 |     ," Condition: Rheumatoid arthritis (RA) , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 1/5/2011 ,  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Bone loss , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post"," have felt ill since beginning treatment with 50,000 i.u D2 weekly. Have taken 7 of 12 pills. I began taking calcitonin-salmon nasal spray at the same time, left this off off to see if that would help: it did not. My D level was quite low. But I wonder if I could use D3 in pill form daily instead. 3,000 i.u daily? I read that this is a safe dose. Is it effective? I'm not comfortable continuing with huge weekly dose."
 1/1/2011 ,  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Hyperparathyroidism-related bone loss , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was diagnosed with Fibro about 15 years ago, after treatments of different types and just accepting it, I began to have severe back pain and I have had 2 back, surgeries, the first 2005 was unsuccessful because I had the bones of an 80 year old lady, osteoporosis and three years ago they discovered that my vitamin D3 level was non existant and total was about a 9 and my Parathyroid hormone level was high I am on 50,000 iu everyother day and it still hovers at around 28 or so. My calcium level , is 10.1 and now they believe it could be primary, not secondary. My Gastro doc. thinks primary and my endocrinologist says maybe, he isn't positive. The other side to all of this is that I also have untreated sleep apnea I stop breathing 39 times per hour. I endocrinologist says that if my boby suddenly begins to retain the vit D that we are in for some real trouble so he watches me very close. I have to have labs done every 6 weeks. I have had 4 vertebrae  fused together and facing another surgery.  Anyway, my point is this I have been on RX strength for three years and haven't felt any benefit, but, when I don't take it my  parathyroid hormone levels go way up causing more bone loss. I have been tested  for malasorption and everything else.  There are days that it takes all I have to get up and go to work., and may I add that I am 47yrs.old and an early childhood educator (VPK) and Asst. Director at the christian school. I have degenerative bone disease and osteoarthritis I see three specialist. If I can work sometimes 50+ hours a week I know that others can too.  And they should, because the more active you are the better. Don't wollow in self pity. It is a sign of weakness."
 12/18/2010 , jimmie |  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",this treatment seem somewhat effective.
 12/5/2010 , JustMe |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have sudden onset of joint pain. Dr has done a lot of blood tests, I am at the low end on vit 5 (30) and tested neg for RA. I am also very anemic. So I am taking iron pills 3x a day, dr said to take 4000iu D3 per day. I am taking 5000IU just picked up from Walmart. Also I have read that you must take magnesium and zinc which are co-factors for D3. You will feel bad if you don't take magnesium on a daily basis.  I just started this treatment less than a month, so I will see how I am doing in 3 ,months when we do labs again. Also anemia causes joint pain."
 12/3/2010 , B |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Osteoporosis , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","For the past year, my internist has had me off Therapeutic vitamins and on 1000 mg Vit D daily (he wanted me to take 2000mg). My cholesterol is rising with every blood test, although I am very cautious about diet. Also on levothyroxine since radioactive iodine for hyperthyroidism. Scoliosis, arthritis getting worse. Beginning to think Vit D may be the culprit?"
 12/1/2010 , mamajo |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Osteoporosis , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am on my second dose of 50,000 units of Vit D taken once per week for 8 weeks.  I am supposed to take 1500 mg calcium and 2000 mg Vit D supplements also. I bought the petite Caltrate Citrate + D3 calcium (can be taken with or without food) and a high potency Vit D3 1000 mg per pill. I have been afraid to take the extra calcium and Vit D until I am done with the 50,000 mg. It just seems to be a large amount.  I go to an endocrinologist, and she faithfully tests my Vit D levels. When I first wen,t to her she tested my thyroid because I was exhausted all the time and have body pains. My thyroid was l-o-w and am now on a 50 mg pill a day for that. I have hypothyroid (according to others I've talked to, this is not unusual as you get older). Due to this, my doctor started testing my calcium and Vit D. I can remember my mom telling me that I had rickets when I was a baby and would not walk. I do not know what the treatment was at that time, but I do know she took me to the doctor. My doctor was not surprised to hear this news since I have low calcium and Vit D. My energy level increased due to the thyroid treatment. I am hoping when this calcium and Vit D gets to working, my body will be pain free. I have never had any problems taking the high dose of 50,000 mg and faithfully take it once a week until it will be gone (I have great faith in my doctor). Then I will faithfully take the others daily and be retested again. I even double checked with the office girl about this and she called me back and said I was to take the daily supplements in between the 50,000 doses. I still think I know my body and am waiting until I take the last large dose before taking the dailies.  Hope this helps!"
 11/6/2010 , maricee3 |  Age: 75 or over |   On supplement for 1 to less than 2 years |   ," Condition: Bone loss , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 10/30/2010 , sissie |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","the d3 has giving me my first nite of sleep in years, i'm almost pain free, I'm walking and moving better than I though I ever could, people have sk me what i'm using noticing the diffeants in the way I walk, and move. just getting my sleep has help me in many ways, I""M SOLD ON THIS"
 10/28/2010 , VC |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Bone loss , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 10/25/2010 , neena |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: General Health And Wellness , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 10/18/2010 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was diagnosed with a Vitamin D deficiency and was put on a prescription of 50,000 units per week by my doctor. I don't think it was intentional but another problem seems to be resolving as a result.  I've had granuloma annulare on my feet, ankles and lower legs (confirmed by biopsy after several years of ringworm treatment by various GPs) for about 8 years and they suddenly seem to be fading in my second month on vitamin D.  I hope this helps someone."
 10/8/2010 ,      ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Test in QA for count!
 9/28/2010 , duffy55 |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","What the article is not telling us is that the body uses sunlight to synthesize cholesterol into vitamin D.  How many of you with a vitamin D deficiency also have high cholesterol and are taking a cholesterol lowering medication such as a statin?  If you are, the statin is restricting cholesterol production which in turn impacts the body's ability to convert it to Vitamin D."
 9/23/2010 , mevatz |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",It Helps me get thur the day! And if I didn't take anything for my OstioArthritis.I could not get thru the day!Please Help me if you can.
 9/16/2010 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Obesity , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","lost about 70 lbs in 2 months just laying naked in the sun :). the body makes about 1000iu per minute from full body sun exposure on a blue sky day.  the sun and aor liquid D3 is not listed below. tune into what cutting edge Doctors on the vitamin D3 are saying, it will blow your mind."
 8/21/2010 , Frandon |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My Vit D level was 17 and started taking this per doctor. I seem to have the pain, head aches, nausa, etc. I am on my 5th week and am hoping these side effects go away. 50,000 per week and we will see."
 8/4/2010 ,    On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","It has helped the brain fog, weakness, tiredness-  I sure can feel the difference when I forget to take it "
 8/4/2010 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",See no  difference in blood sugar
 7/31/2010 , charlotte |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Osteomalacia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My doctor prescribed 50'000 units 1 X weekly. I can tell a difference in my pain. I do not have the extreme soreness or burning sensation in my bones, before I started this regime of Vit. D the pain was at times unbearable. I ached from my neck to my toes and had a very severe burning sensations in my bones. I felt as if my body was on fire. I have gotten some relief from  the burning sensation and the pain is somewhat better.    Charlotte Collins  "
 7/2/2010 , Dollibug |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Vitamin D and Pain....I would encourage any one and everyone who is having chronic pain to ask the doctor to check your Vitamin D level....a simple blood test...but you MUST ASK the doctor to check it.      I have been taking Vitamin D supplements for several years now...and my body tells me if I do not take it....my levels were really low...and took a long time for me to tell a difference...the last Vitamin D check I had...my level was still in the low range....    The doctor put me on a 50,000, iu for a short time...and then I started taking the over the counter doses...I am now taking 5,000 iu a day...and my pain is so much better...I have done quite a bit of research on Vitamin D...and low Vitamin D can cause all sorts of other illnesses as well...I encourage everyone to do your own research on Vitamin D and how important it is for you....    I tell everyone I talk to about how important Vitamin D is....and I will continue to do so...I am living proof that Vitamin D is important....I have now seen liquid Vitamin D...so if you are having problems taking the soft gel...perhaps try the liquid D....and as with every thing else....this takes time and effort so that you can ""feel"" a difference....    NOTE*****I would encourage everyone to always take Vitamin D and Calcium together...and to eat something....I eat a bit of peanut butter or honey over oatmeal with mine....so very important...    "
 6/14/2010 , crest-cowgirl |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","my elbows arent scally anymore,i have very low amounts of d in my blood i take 10,000iu a week and im still low"
 6/14/2010 , bebe |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am 65 and have been taking 50,000 units once a week for 3 weeks. Today, when I went to the bathroom, I noticed some spotting."
 6/4/2010 , dg3406 |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","just started taking 10,400i/u's a day 6/04/2010"
 5/29/2010 , silver |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: General Health And Wellness , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/17/2010 , Rose |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was looking for any negative side effects, as I am required to take 100,000 iu a week."
 5/14/2010 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",vitamin D and fish oil. After 6 months an MRI shows huge improvements in all my breast tissue.  
