dates,details,scores,reviews
 1/6/2015 , Aries |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I use the 50Mg by NATROL. 45 capsules content.  I use them to stay alert and sharp at work when communicating with customers over the phone.  It wears off after 2-3 hrs, therefore I will take 1 with a small bite of food at 8am, another at around 10:15am,  1pm  and around 3:30pm.   I am 60 years old and have worked for the same company for almost 32 yrs.  It keeps my mood positive throughout the day.  I don't use them after work or on the weekends unless I want that extra lift.   I have started u,sing them about 1 month ago and greatly benefit from them while at work.     "
 1/4/2015 , mcs |  Age: 35-44 |   On supplement for 6 months to less than 1 year |   ," Condition: Migraine headache , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started this as an alternative to the migraine medication I had   . Been using due to side effects. It took several weeks of building up in my system, but now I take the 200 mg extended release tab once daily.  I feel better and migraines are less frequent and not as severe."
 12/22/2014 , Snowyone |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had depression since I was in my 20's and I'm 63 now and have probably taken every antidepressant on the market.  I was recently diagnosed with Sjogrens Syndrome...and antidepressants cause dry mouth and also dry eye.  Cymbalta was making me miserable with the dry, painful eye symptoms.  So I got off of it after taking it for years, it was horrible getting off of it.  I read on a dry eye blog that 5-HTP didn't cause dry mouth or dry eyes, so I thought I'd give it a chance.  I started  off, slowly 100mg extended release and worked up to 200 mg extended release.  I feel wonderful, better than I EVER felt on regular anti-depressants.  My eyes got much better although I still have Sjogrens Syndrome.  But my eyes are extremely painful now that I'm off all anti-depressants.  I've read that some people have stomach issues with this, I haven't.  You'll just have to see what's right for your body.  But I've been on this for over a year now and feel better than I ever have.  My husband says I'm more myself.  I've also read that its helped some people with sleep, not me.  I'm bi-polar so I often have sleep issues.  I highly recommend this supplement if you're depressed and don't want the side effects of regular anti-depressants. I take it by Natrol, 200 mg. extended release."
 12/7/2014 , miss123 |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had depression since age 11. I am now 27. I went on anti-depressants for a while and felt more suicidal, so I struggled fighting depression without meds. Since taking 5htp, I sleep a lot better and my mood had been lifted. Yes, it's not a miracle pill which will solve my illness, but it has aided me very well. I feel a weight has been lifted and there are days when I actually feel very happy and carefree. "
 11/25/2014 , Zoe |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 5-HTP with Niacin for years. It helps subtly equalize mood swings brought on by PMS and promotes less anxiety and depression the rest of the month. I can tell a great deal of difference in my mood and behaviors when I miss a day. When missed I am a lot more susceptible to feelings of doubt at work and quicker to anger at home with my spouse. i am currently taking 100 mg 5-HTP with 500 mg Niacin (flush free) once each morning. I sometimes double the dose of 5-HTP during PMS or ,if I anticipate a more stressful situation. To date I have not had any side effects to my knowledge. My blood work consistently comes back from my doctors office on fulness of health.. "
 10/28/2014 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Started using 50mg/day and didn't feel any results. After started using 150mg/day and the results were amazing. Started feeling much better and stoped eating sugar due to the anxiety.
 10/3/2014 , shesaid |  Age: 13-18 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This product worked for me in the beginning, and helped with anxiety. Lately though it has caused ear ringing, vomiting, and dizziness as well as feeling out of it. "
 9/25/2014 , teri |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","5 htp was very effective for insomnia. I really figured that there were no side effects. After about a year of taking it, something very strange happened. My stomach started rumbling and roaring loudly. Often. Especially embarrassing in social situations. It took me awhile to figure this out. I came across a list of side effects, this was included, so I quit taking immediately. The answer!  Several years later, I tried a night supplement again. Tummy rumbles again! Check the label.... 5 htp..."
 9/21/2014 , Petey52 |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After taking the Fast Dissolve 5-HTP 100mg within minutes I felt nausea and had diarrhea. I have been on Cymbalta for Fibromyalgia for several years. Thought this might help with weight loss.  I can't handle side effects, so I will no longer take it.  "
 9/19/2014 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have recently been introduced to this  supplement, about 4 to 5 weeks ago. I was seeking relief from headache pain. I take the recommended dose of 100 mg. daily. I am  experiencing a difference in the degree of pain. In addition,to the pain relief; I am able to sleep more deeply. I look forward to charting my experiences for the next few weeks. Thank you each for your experiences as well.  Your comments,The suggested length of time for consume  this supplement 90 days or so. I look forward."
 9/12/2014 , Visigoth |  Age: 55-64 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've used it for years without any negative effects. The information on this web page about 5-HTP is misinformed, and not based on fact. EMS has NEVER been caused by 5-HTP. All the reported cases were due to ingestion of contaminated tryptophan, not 5-HTP. Even Wikipedia is a better (referenced) unbiased site for reviewing information on 5-HTP. Be well informed. Don't rely on ultra-conservative sites with no scientific references that support the evidence they propound. Shame on you WEB MD. Stop, being driven by pharmaceutical bias and money."
 9/8/2014 , suz219 |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","On paper, this looks to be the perfect supplement for me, but soon after I took it, I felt extremely nauseous.  It was so bad, I almost went home from work.  It made me feel more anxious."
 9/7/2014 , Sis |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have insomnia helps a lot to fall asleep and dream.
 8/23/2014 ,  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Actually, I have a comment.  Your website claims that one of the side-effects is eosiophelia.  This is outdated information that should be corrected.  The cases of eosinophelia that occurred in 1980's were caused by a genetically engineered manufacturing process employed by one company (Showa Denko of Japan) that had flooded the US market with the tainted product.  Please research this topic more thoroughly."
 7/18/2014 ,  Age: 45-54 |     ," Condition: General Health And Wellness , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 6/29/2014 , LALA5 |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 5-HTP to help lift my mood and maybe decrease my appetite. It did lift my mood and suppress my appetite but the side effects were not worth the benefits of taking it. 2 days after taking 1 pill per day in the morning I woke up and felt my face twitching. It was more than just twitching, I thought my face muscle was going to pop put of my skin. My face was twitching on the left side below my eye. This continued off and on during the day. I kept taking the 5-HTP in hopes that this, was just a fluke and was not related to taking it, although 5-HTP was the only thing I was taking prescription and non prescription.The twitching just became worse and my muscles became very sore primarily in my arms.This twitching would move from one area of my face to another. I had no idea when it would happen and it was scary. I stopped taking the 5-HTP and all of these symptoms stopped. I really wanted to be able to take this because I felt so much better and I believe my family noticed the improvement in mood. My dose was 50 mg per day. I may try it again one dose 1- 2 times a week instead of every day. So far I haven't tried it again. I'm really surprised more people haven't commented on the negative side effects of this. I used Natures Way 5-HTP 50 mg tablets.  "
 6/26/2014 , seven |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",The statement about there not being enough evidence concerning the tryptophan tablets being linked to the outbreak of eosinophilia-myalgia syndrome is false. A quick search shows that the CDC determined it was a contaminated batch from a specific factory.     I take 5 HTP to help me sleep and it works very well. 
 6/10/2014 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 50mg of 5-HTP 3x daily 20 minutes before meals. I have experienced some weight loss. It is sometimes difficult to remember to take it, but other than that I feel brighter and less apt to over-eat, and more inclined to exercise. Both are a new experience for me, I was never someone who felt control over my food intake or someone who wanted to exercise. Now I feel like I can eat until full w/o cravings and I get an urge to move my body. It is working for me. Sorry for those it d,oes not work for.... we are all different and I hope you find what works for you! :)"
 5/26/2014 , Happy |  Age: 55-64 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have used 5htp for over ten years. It has proved very effective in keeping my moods relatively calm, helped with ease of sleeping and menopausal symptoms at a low. I began with 50 mg. and now maintain 100 mg 1 capsule a day. "
 5/11/2014 ,      ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have suffered from fibromyalgia for years, the past 3 years I haven't had a good night sleep, in addition was verry depressed. I started taking 5 htp and now get a restful night sleep, in addition I am no longer feeling depresses, I do take Zoloft and the 5htp together with no issue. I was having some stomach discomfort, however I backed down my dose to 100 daily at bedtime and the problem resolved. This has been a huge part of me feeling better. "
 4/19/2014 , Granny16 |  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started using this for weight loss and I did lose 40 lbs. by eliminating sugar and white flour products, but the best side effect of this supplement was that I could finally sleep at night.  So now I take it for  insomnia along with Melatonin and I feel great in the morning--no hangover like I had with other over the counter sleep aids."
 4/13/2014 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Had shocking side affects from lovan and pritique , cannot go on hrt ... Have been on this only 50mg already the signs of over tiredness, achy,sleepiness nightstand mild depression... This is wonderful already feeling like the old me up & go."
 3/26/2014 , bigbluehouse |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am still trying to work out if 5-HTP is for me I have been taking Thorne Research 100mg for about three weeks and was prescribed this by my doctor to help with sleep, I have been sleeping longer than before but still not soundly enough.  Two great things are that it cuts cravings both for food and for alcohol which has been a bonus.  I have been getting some joint pains and feeling tired during the day don't know if this is due to 5-HTP or not."
 2/16/2014 , Susan |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I decided to take it to help me sleep and I had terrible nightmares all night and am still suffering ill effects of confusion,headache,loss of balance.I only had one and I cant believe the effect.I reckon its potetentially really dangerous"
 1/26/2014 ,  Age: 19-24 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My daughter had been prescribed to use 5-HTP in 1993 as a treatment for malignant PKU along with Sinement and BH4 the later being recently replaced with Kuvan (from Merck Serono/Biomarine. Very effective, at 46kg weight, she now takes 60mg 3x/day). Information below is of my daughter."
 1/24/2014 ,      ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","worked well for me, had no side effects. lost some weight after taking this medication for 3 months"
 1/24/2014 , Sarira1212 |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Wow.. What extremely different reviews I'm reading. They are either 5stars or 1stars. I understand that it's effectiveness will depend on trial and other factors but this is confusing. I'll be trying it for pmdd. And my dr actually recommended it. She doesn't believe in overprescribing. I'm already on Celexa and my options are either this or adding more antidepressants during menstruation. Hope I can change this to 5stars... I don't think it's ""easy to use"" considering all the confusion in the c,omments. Worries me actually. I would love for it to raise my mood and decrease my appetite, give me energy and better thinking... Let's see! I'm taking the Amen Clinic Amen Solution brand. It wasn't listed (recommended dosage: 100 mg plus b6 but I started with 50mg to test it out)"
 1/17/2014 , Clarity |  Age: 45-54 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This comment is for those of you who eventually get side effects.  If you are experiencing anxiety, mind racing, etc after being on 5-htp, this is often the symptoms of serotonin syndrome. It means you do not need that much.  Some of these doses are crazy.  You should also drink green tea eith your 5-htp to protect your arteries (theoretical side effect).  A side BENEFIT of green tea is that it has theanine which will increase other brain chemicals that might be low.  I suffer from moderate to s,evere depression at times, and can only 50 mg for about 3-4 days before I start suffering from anxiety.  Then I'm good for weeks.  Take your 5-htp...not too much...for whatever amt of days. As soon as you start getting s/e's, this is your threshold. Do not take again till the benefits wear off.  You'll have to play around with this.  I suspect some people may be more sensitive due to various reasons. Maybe even methylation problems.  Also remember serotonin ain't the only kid on the block. If it doesnt work, you may need help with another brain chemical, or multiple.  Be well and God bless."
 12/15/2013 , Eezypeezy |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","It is still early days.  I was on sertraline but have phased it out.  I certainly had a few sick to the stomach moments on the 1st few days.  Day 2 I forgot not eat and my cereal bounced.  Since then, apart from somethimes not taking it early enough in the morning to digest on my empty stomach, I have been taking 200mg each morning.  I've rad alot of the comments and there is sound advice.  do yourself a favour - Start on a lower dose.  You'll avoid those sick stomach moments until your body adj,usts.  And we're only talking a few days, a week at most. Since starting taking these [2 weeks] I have had a migraine but it was longer since the previous one and not so intense.  On face value things are coming along.  I also have a reduced appetite.  Given I am about 30kg overweight, the loss of 2 kilos in 2 weeks leading up to Christmas is wonderful too! I acan't find the brand I use in the list - it is HealthSpark 5-HTP 100mg"
 11/26/2013 , Nicola |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I am able to sleep much better and have not had a panic attack for some weeks now. I seem to dream a lot more.
 11/20/2013 ,  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Bad trouble with depression and anxiety-for years had been on Effexor then Paxil. Naturalistic dr checked my blood for serotonin and lithium; I had low serotonin and no lithium. Prescribed OTC lithate by Biotech (20mg daily) and 5-htp (100mg at bedtime) Solaray . No longer need pseudo medicine with the lousy side effects.   I am free!
 11/13/2013 ,  Age: 45-54 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Terrible headaches some migrains, feel so much better Thank God!"
 11/11/2013 , Blancacita |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Took 5-HTP since 3 days to improve sleep.  However, sleep quality got worse instead of improving; I have vivid dreams; I suffer from flatulence & I'm very irritable.  I'm stopping to take this supplement immediately. "
 11/9/2013 , erika |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","i was under Cymbalta and lamo for 2 years, spoke to my pcp and decided to dropped, i was terrified for the withdrawal syndrome but  then i was recommended by my therapist about this option and it really works, i am taken my vit B, and when you combine with melatonin for trouble sleepers as me they work perfect together, i am so happy feeling so confident and i dont have the mood changes or trouble sleeping as before i understand is a natural source which is better, i dont understand why doctors ,dont recommended this to their patiences "
 10/30/2013 , Tom |  Age: 45-54 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had debilitating migraines for many years and was on every medication imaginable and went to head of neurology at the Cleveland Clinic. Nothing prescribed worked. I had migraine charts showing 15 migraines per month some debilitating. I heard about 5-htp from on-line research that I did so I tried it. I had heard that I needed to take it for at least 90 days before I would get results.  The results did take about 90 days.  I used 100 mg twice a day for 90 days and my headaches went completely ,away. I mean no more headaches. After 90 days, I went down to a maintenance dosage of 50 mg per day which I still take and do not get migraines anymore at all. This herbal remedy completely cured me. I have not noticed any side effects. I have also known to take the lowest dosage that keeps headaches from returning. I have not been able to find capsules any smaller than 50 mg which is what I take daily now. This medicine gave me my life back! "
 10/17/2013 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","5-htp has worked well for me so far. i started to take it recently to help me keep my anxiety and stress levels down. i have Hoshimitos thyroid disease and keeping stress levels down is extremely important for many reasons but also for weight loss. i usually wake up several times through out the night and for the first time in a long time i slept a full night, actually 9 hours with out waking up!!! i felt rested and woke up feeling happy and ready to start my day.  i only take the 100 mg instead, of 200 mg to start out since it did make me sleep so long. i usually have vivid dreams abut with this assistance i didnt have any recollected dreams which is good for me."
 10/3/2013 , SHaras |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After reading a book that described how anxiety and depression can cause an ""overfocussed"" kind of brain, I decided to try 5-HTP.  I had been suffering from symptoms related to PTSD.  After a very short time, I started sleeping through the night.  I'm so glad I tried this before going on anti-depressants! "
 9/14/2013 , akhitk |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I originally started using this to decrease carb cravings on a low carb diet (BTW, it worked).  I found that my anger/anxiety was reduced remarkably after a stressful drive.  I didn't know it would work on that too!  Tryptophan is the supplement that was removed from the market after a bad batch made in Japan caused EMS.  I'm wondering how much influence the pharmaceutical companies have had in the information provided here."
 9/12/2013 , PMS  |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have PCOS and have always had bad PMS (depression symptoms which can trigger my PTSS). I never wanted to get on meds and gave this shot. Have been on it for several years now. I would never quit this - it is such a load off, a release/. I take 1 pill per night and 2 pills per night when the PMS starts hitting. The brand is Natures Bounty. I think the B6 is an important part of this, so I like this brand. RECOMMENDATION: take this before bed, it works quickly and can make you tired. When I take, 2 pills instead of 1, I do feel more tired in the morning. There are no further side effects and enjoy the sanity. I recommend this product very much. "
 9/10/2013 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 200mg 5-HTP spread over two doses each day, not for ""depression"" as such but for low mood.  It's an important distinction as I can't make a recommendation for its effectiveness for severe depression.  However, for my mood, I was amazed!  It really works!  I am noticeably brighter, less negative, more motivated, able to move about quicker and exercise, and my over-appetite and over-sleeping have gone.  I have never found a non-prescription supplement that had such a real effect -, none of the others have helped.  However, I am still adjusting to it, since I feel a bit ""wired"" after taking it.  In addition, I have felt a bit of a seratonin ""high"", which is great but I have to adjust to my new emotions as that extra self-confidence could spill over into irritability or feeling more confident expressing inner emotions.  It is not as severe as hypomania, but there is definitely a lift in mood that is a shock to the system.  However, I will give it time because I would rather be like this than feeling dull, flabby and sleepy, any day!  I initially tried just 50mg per day, which is the amount per tablet in the supplement I am taking, but I didn't notice any difference.  However I upped it to 200mg after seeing studies on the internet, and this is having the effect."
 9/8/2013 , lynne |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I want to know why there are so many good reviews (which is great), but at the beginning on the aritcle by Web MD is says that 5HTP is possibly UNSAFE.  Am looking at this for my daughter and not sure what to do as most people seem to ignore the UNSAFE bit.   Any suggestions?"
 9/3/2013 , Cassee |  Age: 25-34 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have tried Zoloft while severely depressed and hated it. I tried 5-HTP and went from being severely depressed to manageable in a matter of a couple weeks. Within a month I was mentally healthy. I went years without suffering from depression including post pardom. I now use it when I occasionally have episodes of being ""down"" I love that you don't have to take it ALL the time, I love that you can quit cold turkey without it being harmful. I recommend this product to anyone who is suffering from, depression and anxiety."
 8/24/2013 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/23/2013 , Jen |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started using this for my severe mood swings! Its helping a lot during my PMS. I only take it 2 weeks before my period starts and 1 week until it ends. So about 3 weeks/month. Ive noticed a big difference! I no longer have mood swings, or snap! Im happy when i have to. The only weird thing about this product is my weird dreams but everything else is good otherwise"
 8/22/2013 , Lucky Pierre |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had an allergic reaction to the 5 HTP. I got Itchy all over and my throat closed up. I feel like I got hit by a truck 3 days later. Prednisone and Benagryl for me for a few days. IF YOU GET ITCHY STOP TAKING THIS MEDICATION
 8/20/2013 , JudenMessiah |  Age: 25-34 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Suffer from slight anxiety and insomnia. Ive tried many different things, but i cant stand taking 'doctors pills, xanax etc'. I take a 5-htp 100mg at 8p nightly, works like a champ.. I've experimented and find that if i miss a night or two the results remain, but then insomnia reappears if you remain off dosage. ALL that mess about don't take and side effects; never experienced anything negative.. Nothing like Valerian Root(which made me get depressed and/or have extremely wild dreams) When i do, wake up at night or rotate position i find it easy to fall back asleep which for me is literally life saving. Highly recommend 5-HTP"
 8/14/2013 , sage Mark |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Seems to help w/weight, i slept better & waz more active during the day "
 8/13/2013 , JM483 |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 5-htp a few weeks ago, and it seems to do a good job of raising my mood relative to traditional meds like SSRI's. It is also good for sleep and you will have some vivid dreams on it. I got mine from LiftMode, and I would recommend them if you like knowing you are getting a quality product."
 7/30/2013 ,  Age: 13-18 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I went to the doctor for depression and anxiety. She prescribed Prozac for me but instead my mum got me 5-HTP. For the first two weeks I was definitely happier, then after that I was worse than ever so I stopped taking it. I increase my dosage but it made no difference so I gradually took myself off it again. "
 7/29/2013 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Weight loss , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I was on it for 1 month and I gained 5 lbs.  I did not curb my appitite.  I didn't have side effects.
 7/24/2013 , Pete Moss |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking this after my Father died and my Wife was sick with cancer for anxiety. I had also gained a lot of weight due to how I dealt with my stress. I eat and eat. So within 2 weeks my anxiety was gone not just less, I felt great in the morning and the black cloud was completely gone. I had anxiety bad I worried about my kids birthday parties for a good month before. I also lost weight without dieting. I lost eight pounds in the first two weeks. I figured it this way. I no longer kept t,o my house, I was outdoors with my kids going shopping and no anxiety eating. Feeling better physically because of the weight loss. I use to be limited to about five minutes of walking and that was painfully. Now I don't even think of it.It sounds stupid to me too but this has government life back that was gone for so long. I take very little and I'm going to lower how much I take to.I'd like to take the least in order to one day after all my weight is gone to maybe be able to stop once my hormones are back to normal."
 7/20/2013 ,      ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/18/2013 ,  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started taking 5-htp for mood. Also had a persistent chronic neck pain.People had been telling me it was caused by stress,well my neck pain has almost disappeared including other age related aches and pains thus proving them right and am elated about my elevated mood. This is truly a miracle. I take the Natrol brand from Costco twice a day."
 7/17/2013 , milin421 |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I don't normally write reviews but this changed my life. Recently we were without health insurance and being about out of my Zoloft, I found 5 htp, 200 mg time release on amazon. I take one in the morning and I feel great all day!  No anger, which is important in me being able to take care of my three little boys all day, everyday. "
 7/9/2013 ,  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 5 HTP by Solgar because I was experiencing very intense PMS that started to last longer than it should and I was super sleepy and tired all the time, didn't want to leave my house. With 2 capsules per day I am now feeling much better, the PMS symptoms are back to normal and reducing more and more, I no longer have cravings or want to kill everyone that disagrees with me. I am sleeping better at nights and not feeling depressed at all. Although, I still have headaches and trying ,to control my appetite. Besides that, I think they really work great with serotonin levels."
 7/8/2013 , ron |  Age: 65-74 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","better sleep, normal mood"
 7/8/2013 , SaneAgain |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","taken for long period of time with a few breaks.   Take daily for anxiety.   WATCH YOUR DOSAGE!!!   I cut a 100 mg tab into quarters and take only 1 daily, with very rare taking 2, so that is only 25mg daily normally.    Great treatment, but the dosage may be what causes so many of the problems people describe.   Who ever said that 100mg was a 'correct' dosage so that so many people take it as a minimum??!!??    And taking multiple dosages, or multiple times daily....talk about too much of a goo,d thing!!!   Get a pill cutter, or split your capsules.      I can feel the impact of the treatment within 10-20 min, calming my anxiety.    I usually take around noon.   Have GAD and have had panic attacks.    Xanax was horrible.  Dropped it quickly....thank God.   Since starting this 5htp treatment, and taking some GABA only at bedtime which I added to the mix about a year ago, no panic attacks at all.  Anxiety, but no panic.        I do take 10-15mg amitryp at bedtime, which is a VERY SMALL dose, not therapuetic accoridng to Doc, but am very careful still with 5htp and the ami.    Never taken together at same time or too close together.       I would recommend 5htp without reservation for anxiety, but at a smaller, more controlled, dosage.   "
 6/28/2013 , Dorthy putman |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have stopped Paxil because of unhealthy side effects and started. 5-http helped me get off of it and is working great now as my sole antidepressant.
 6/14/2013 ," ,   |  Age: 55-64 |   On supplement for 1 to 6 months |   "," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",it has really helped me!!!
 5/25/2013 , monica |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",After one dose I felt sick and had even less sleep than normal in that I did not doze off until 5am 
 5/24/2013 , sumsub |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Have been depressed last two years or so. Started taking 100mg and felt a little better, but when I went to 200 mg it was a HUGE difference. Haven't felt this good in a long time. Only thing is I have been having trouble sleeping on it - I am also taking GABA. I will deal with the sleeping thing somehow - just feels amazing to feel good again!"
