dates,details,scores,reviews
 12/8/2012 , mandi73 |  Age: 35-44 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am shocked that the article speaks in fact that colloidal silver is ineffective. You can't be serious. About 10 years ago, my son was 6 years old and began having swollen lymph nodes all over his neck. I spent 6K on doctors visits and antibiotics and would be told my son was ""fine"" although the lymph nodes continued to swell. After 10 months one lymph node on his neck was so swollen my son could not even hold his head up straight. I had found a new doctor to get answers and had an appt schedul,ed when my father suggested a local doc who used alternative treatments. I was terrified my son had cancer. I took him in to my father's doc and he had a look at him and then told him to drink the ""magic water""...colloidal silver of course. By that evening the lymph node that had only continued to swell for 10 months felt mushy to the touch. The doc had given me a second bottle which I gave my son on day two. Within 3 days he was back to normal. I did take my son to the new doctor on day 4 just in case...a blood smear found my son had mono but I was questioned as to what he had been taking as much of the virus was dead. Ha! This is only ONE story of many I could tell you...but colloidal silver IS effective. Ignore the hype"
 11/16/2012 ,  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I cannot take prescriptions, every single year, I get Bronchitis, every single year, the prescribed medication causes vomiting for the extent of medication, a week, two weeks, however long. This year, a friend suggested Colloidal Silver, 1st time I took it, I felt like my chest was on fire, next day I felt better, and my ears that were also infected, also decongested. Now this is my 3rd day, cough is minimal, I'm spitting out the stuff in my lungs, my ears don't hurt and I can HEAR! I find it in,teresting the FDA will APPROVE medication that can have SEVERE side effects, heart attacks, liver damage, anurisms, addiction, just to name a few..but WON'T approve natural medicine. "
 8/21/2012 , LymeDMC |  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/15/2012 , M B |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been using Colloidal Silver for over a year now, it has cleared up my candida problem and kept it away, I no longer get cold sores on my lips, I have been plagued with these all my life, and have been cold and flu free since using. What a marvellous product and no side affects, no wonder the big guns are scared, would wipe the shelves free of cold and flu remedies! Cannot recommend highly enough."
 5/28/2012 ,  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","One day after swallowing 1/4 tsp. colloidal silver, my left knee became very painful to the touch.  This knee has a torn meniscus.  The second day the knee was so painful that I could hardly walk.  The silver inflamed this weak part of my body.  I wonder how long it will take for the silver to leave my body.  The argentyn was prescribed by an acupuncturist for overexertion damage to my glueus maximus.   "
 3/5/2012 ,  Age: 65-74 |     ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/16/2012 ,  Age: 35-44 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/11/2012 , sally |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Experienced bad headaches after getting some type of bacteria [?] in my system while traveling. Took silver because it is supposed to cross the Blood Brain barrier. Made the headaches much worse?
 9/25/2011 , teaparty |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","im a nervous person and i was scared to take colloidal silver and anythign really i trusted my doctor and took an extremely high dose of bactrim while i was pretty malnourished and it screwed me up so bad i had severe nuerological side effects i thought i was goig to di... i was being treated for possible mrsa (which i don't think i had)  but i quit the bactrim and immediately developed my cough back the next day , my fear was gone and i let my g-ma give me colloidal silver ... cough gone in two, doses.. no side effects and as far as i can see no bad reviews .. sorry fda we are shuttin you down... maybe we would help you out if you a\started telling the truth!!"
 8/7/2011 , drmaxstone |  Age: 35-44 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",WebMD is full of sh!t when it comes to this subject. The FDA rulled that taking silver 7 times per day for 70 years is safe.  It is not dangerous unless made improperly.
 6/16/2011 ,  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 6/16/2011 ,  Age: 55-64 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My hepatitis prevented me from using bleach to wash fruits and veggies so I used colloidal silver spray to keep me healthy as I healed, I also use it for any infection, bite, scratch, intestinal problems, colds, cold sores, and use if for my cat after she gets bit by fleas or ticks, for my kids for any and all signs of potential illness, and for my husband when he feels a cold coming on. In all cases there have been no bad experiences and the ease of use is phenomenal."
 6/15/2011 , llindafraley |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have used the Colloidal Silver for over 6 yrs. I now make my own and use it for everything.I had a fungus under my toe ,I burned my leg from a steam cleaner,1st degree,Used it in my husband eyes and a tit which grew on his eye lid,allergies ,ears which buzzed alot and so many things and it cleared all these up! I also brush my teeth with it!I will never be without it. It is a BLESSING!!!"
 6/14/2011 , Leanne |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was travelling in central Australia where there are no doctors available when I got an abcess on a tooth which really needed treatment with antibiotics.  As they were unavailable and I had been given some Sutton's Colloidal Silver I thought I'd give it a try.  Within 24 hrs I was pain free, and within 48 hrs I had no infection left.  I continued to take the colloidal silver for another few days to be on the safe side.  I was converted from that day on."
 6/13/2011 , foundryman |  Age: 75 or over |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Colloidal silver (CS) was recommended by a friend and user to treat my athletes foot condition which I've had foe a number of years. During the use of CS other ailments which were taken for granted or not expected to be relieved disappeared. For example, periodontal problems and a bladder infection. In addition, I have not had a cold, sore throat, or ear ache for more than two years. I take one or two fluid ounces of a 10 to 15ppm solution daily which I make myself.  "
 6/13/2011 ,  Age: 55-64 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",For years I have had a problem with diverticulosis. Since I have been taking colloidal silver my bouts with this disease has been minimal. I do make my own and I would not be without it. I have used it for several ailments through the years and it works!
 6/13/2011 , NaturalMedicineMan |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","As a naturopathic physician I recommended for a client to place colloidal silver in a spray bottle and spray a 1 inch open leg wound twice daily.  The client had bypass surgery and where the vein was removed from the calf was not healing.  After starting the colloidal silver, a positive healing response was seen within 3 days, and no infection ever occurred during the several week healing process of this surgical laceration.  Her medical doctors were amazed and no adverse effects were seen."
 6/13/2011 , happy |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Several years a go, I developed a white sore on the gum above a tooth that had already had a root canal. Two dentists recommended pulling the tooth, believing that the white spot showed an infection at the base of the tooth. Before making the appointment to do this, I began rinsing my mouth with 10 ppm colloidal silver once or twice a day. The sore and accompanying ache disappeared in less than a week. I still have the tooth."
 6/13/2011 ,  Age: 45-54 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been using colloidal silver for years as a preventative mostly. I've had no illnesses since I started taking it daily. I put it on cuts, puncture wounds and scrapes, the most amazing result is that any pain stops almost immediately and it heals very quickly. I've also used it on athletes foot causing it to disappear within a week. It's amazing and very safe."
 6/13/2011 ,  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had a fungal toe infection that was causing my toenail to come loos from my toe. It was only held on at the base of the toenail. I started spraying colloidal silver under the toenail. In just two of three days of treatment, I noticed that the toenail was beginning to refasten back onto the toe. After a couple of weeks, the toenail was reconnected and the infection was completely gone. I used the Micro Particle Colloidal Silver Generator sold by The Silver Edge. "
 6/13/2011 ,  Age: 65-74 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I found a new (?) use for colloidal silver.  I gave some to my 10 lb dog and he stopped being bothered by fleas.  Now I give it to him once a month---no more fleas, and I do not have to use any other treatments. We walk (outdoors)daily the year round."
 6/13/2011 ,      ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I realized I had the start of shingles one Friday night. The stinging and irritation was getting worse and worse. I was trying to think what I could do to relieve the pain when I remembered I had a bottle of colloidal silver in the back of the cabinet. My mom had given it to me a few years earlier. I started applying it and immediately I felt relief. I would have relief for about 1/2 an hour and then would apply it again. I wondered if cool water would give the same relief -- it did not. The sil,ver was actually doing something to relieve the pain. I started taking it orally then, and continued to apply it to relieve the pain. I planned to go to the doctor on Monday morning, but by Monday the shingles were almost completely gone! That sold me. I now make my own colloidal silver and have used it to cure ear infections, sinus infections, pink eye, and sore throats. I use it on cuts and burns, insect bites, etc. Sometimes I add some to the rinse cycle of my laundry. It takes away the musty smell that sometimes is in the dishcloths and towels during the hot summer months. I LOVE colloidal silver!"
 6/1/2011 , Natural Health |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been making my own Colloidal Silver for the past 2 years. I take it whenever I feel any slight symtems of a cold or flu or upset stomach. It has worked every time to prevent me from getting sick. The price to make it is about $1 per gallon. 
 5/31/2011 , Happy to be alive |  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Colloidal silver literally saved my life. I have lung disease and had developed a third level infection called pseudomonis. The one antibiotic that works on this was no longer working. My friend brought me some ""silver"" and a week later I walked out of the hospital. That was June 15 2009. I now have a full life and have had no cold since or any infection.."
 3/5/2011 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I took very high dose for about 28 days to treat Hepatitis B. The virus count went down from 5.2 million/ml to 3.8 million/ml
 7/13/2010 , you suck |  Age: 45-54 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",web md is afraid to show any positive results about cs they are like all the rest.  its all about the money!  i wonder why they dont have a homemade option under the brand product used? 
 9/26/2009 , happydad |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",staph infection in the bursa of my elbow and doctors treated with antibiotics for 4 months with no change. after taking colloidal silver for 2 weeks infection is almost completely gone!
